local_id;type_local;surf_carre;nb_piece_princ;surf_terrain;nature_cult;nature_cult_spec;cadastre_id
16954;Maison;89,22;5;;;;28515
15206;Appartement;89,24;4;;;;25202
16955;Appartement;89,24;5;;;;29378
7237;Appartement;89,25;2;;;;4495
15207;Appartement;89,25;4;;;;17228
16956;Appartement;89,25;5;;;;8736
15208;Appartement;89,26;4;;;;13221
15209;Maison;89,26;4;;;;18911
3022;Appartement;89,27;1;;;;8684
11710;Appartement;89,27;3;;;;21918
15210;Appartement;89,27;4;;;;1800
16957;Maison;89,27;5;;;;27470
11711;Appartement;89,28;3;;;;29475
15211;Appartement;89,28;4;;;;664
15212;Appartement;89,29;4;;;;13940
11712;Appartement;89,30;3;;;;15816
15213;Appartement;89,30;4;;;;12866
16958;Appartement;89,30;5;;;;9882
3023;Appartement;89,31;1;;;;18637
16959;Maison;89,31;5;;;;26543
11713;Appartement;89,32;3;;;;23870
15214;Appartement;89,32;4;;;;28243
15215;Maison;89,32;4;;;;2883
11714;Appartement;89,33;3;;;;12446
16960;Appartement;89,33;5;;;;22456
15216;Maison;89,34;4;;;;7637
16961;Appartement;89,34;5;;;;7679
3024;Appartement;89,39;1;;;;5386
15217;Maison;89,39;4;;;;4541
16962;Appartement;89,39;5;;;;1444
11715;Appartement;89,40;3;;;;4598
15218;Appartement;89,40;4;;;;20015
15219;Maison;89,40;4;;;;9762
15220;Appartement;89,41;4;;;;2052
11716;Appartement;89,43;3;;;;6186
16963;Maison;89,43;5;;;;21949
15221;Appartement;89,45;4;;;;28895
15222;Appartement;89,46;4;;;;5042
15223;Appartement;89,47;4;;;;21142
16964;Maison;89,47;5;;;;2163
11717;Appartement;89,48;3;;;;12541
11718;Appartement;89,50;3;;;;18005
15224;Appartement;89,50;4;;;;19535
15225;Appartement;89,51;4;;;;12068
15226;Appartement;89,53;4;;;;166
15227;Maison;89,54;4;;;;17114
16965;Maison;89,54;5;;;;5296
11719;Appartement;89,56;3;;;;4765
15228;Appartement;89,58;4;;;;25825
15229;Appartement;89,59;4;;;;14991
15230;Maison;89,59;4;;;;11115
16966;Appartement;89,59;5;;;;29249
11720;Maison;89,60;3;;;;27000
16967;Appartement;89,60;5;;;;25270
16968;Maison;89,60;5;;;;29395
16969;Maison;89,61;5;;;;20566
7238;Maison;89,62;2;;;;18285
15231;Appartement;89,62;4;;;;23350
11721;Appartement;89,63;3;;;;29452
15232;Maison;89,63;4;;;;7882
15233;Appartement;89,65;4;;;;20738
15234;Maison;89,65;4;;;;3056
15235;Appartement;89,66;4;;;;2653
15236;Appartement;89,67;4;;;;1752
16970;Appartement;89,67;5;;;;11157
15237;Maison;89,68;4;;;;9975
15238;Appartement;89,69;4;;;;12611
11722;Appartement;89,71;3;;;;3615
15239;Maison;89,72;4;;;;24926
15240;Appartement;89,73;4;;;;1592
11723;Appartement;89,74;3;;;;6911
15241;Appartement;89,74;4;;;;24523
3025;Appartement;89,75;1;;;;19092
11724;Appartement;89,75;3;;;;6125
15242;Appartement;89,75;4;;;;16610
15243;Maison;89,75;4;;;;2419
16971;Appartement;89,75;5;;;;16877
11725;Appartement;89,76;3;;;;15328
15244;Appartement;89,76;4;;;;17989
16972;Appartement;89,76;5;;;;1478
16973;Maison;89,76;5;;;;24
15245;Appartement;89,77;4;;;;13608
18011;Maison;89,78;5;66;S;;3611
15246;Appartement;89,78;4;;;;28201
15247;Maison;89,78;4;;;;19142
16974;Maison;89,78;5;;;;1842
11726;Appartement;89,79;3;;;;12304
15248;Appartement;89,79;4;;;;22892
15249;Maison;89,79;4;;;;8939
11727;Appartement;89,80;3;;;;1381
15250;Appartement;89,80;4;;;;3593
16975;Appartement;89,80;5;;;;11806
15251;Maison;89,81;4;;;;18828
15252;Appartement;89,82;4;;;;16133
15253;Maison;89,83;4;;;;29145
16976;Appartement;89,83;5;;;;6300
11728;Appartement;89,84;3;;;;29407
11729;Maison;89,85;3;;;;11273
11730;Appartement;89,87;3;;;;8633
15254;Appartement;89,87;4;;;;19850
15255;Maison;89,88;4;;;;24098
15256;Appartement;89,90;4;;;;27471
15257;Appartement;89,93;4;;;;17250
17843;Maison;89,95;5;172;S;;27044
11731;Appartement;89,95;3;;;;25644
11732;Appartement;89,97;3;;;;13359
15258;Appartement;89,97;4;;;;25240
16977;Appartement;89,98;5;;;;19490
16978;Maison;89,98;5;;;;1019
17646;Appartement;89,98;6;;;;6850
15259;Appartement;89,99;4;;;;15428
17812;Maison;90,00;4;1205;S;;20438
7247;Maison;90,00;2;;;;9620
11763;Appartement;90,00;3;;;;17001
15333;Appartement;90,00;4;;;;549
15334;Maison;90,00;4;;;;3266
17013;Appartement;90,00;5;;;;21244
17014;Maison;90,00;5;;;;396
7241;Appartement;90,01;2;;;;7576
11733;Appartement;90,01;3;;;;13700
15263;Appartement;90,01;4;;;;15387
11734;Appartement;90,02;3;;;;2222
16981;Maison;90,02;5;;;;7090
15264;Appartement;90,03;4;;;;20122
16982;Appartement;90,05;5;;;;7319
11735;Appartement;90,06;3;;;;21369
15265;Appartement;90,07;4;;;;2712
16983;Appartement;90,07;5;;;;15398
16984;Maison;90,07;5;;;;5816
15266;Appartement;90,08;4;;;;11707
15267;Maison;90,08;4;;;;209
16985;Maison;90,08;5;;;;12715
11736;Appartement;90,09;3;;;;15653
11737;Appartement;90,10;3;;;;13197
15268;Appartement;90,10;4;;;;16797
15269;Maison;90,10;4;;;;7
16986;Appartement;90,10;5;;;;16864
15270;Appartement;90,11;4;;;;6152
15271;Maison;90,11;4;;;;12618
11738;Appartement;90,12;3;;;;4823
11739;Appartement;90,13;3;;;;14401
15272;Appartement;90,13;4;;;;14845
15273;Appartement;90,14;4;;;;1097
11740;Appartement;90,15;3;;;;11209
15274;Appartement;90,15;4;;;;5585
15275;Maison;90,15;4;;;;17012
15276;Appartement;90,16;4;;;;5941
11741;Appartement;90,17;3;;;;27636
11742;Appartement;90,18;3;;;;751
15277;Appartement;90,18;4;;;;8151
11743;Appartement;90,20;3;;;;5594
15278;Appartement;90,20;4;;;;11828
11744;Appartement;90,22;3;;;;8357
11745;Maison;90,22;3;;;;17789
15279;Appartement;90,22;4;;;;428
7242;Appartement;90,24;2;;;;27906
15280;Appartement;90,24;4;;;;15905
15281;Maison;90,24;4;;;;28750
15282;Appartement;90,25;4;;;;10912
15283;Maison;90,25;4;;;;26903
16987;Appartement;90,25;5;;;;1524
16988;Maison;90,25;5;;;;21619
15284;Appartement;90,27;4;;;;11243
15285;Maison;90,27;4;;;;8580
11746;Appartement;90,28;3;;;;29111
15286;Appartement;90,28;4;;;;4498
15287;Appartement;90,30;4;;;;20191
11747;Appartement;90,31;3;;;;19854
15288;Appartement;90,32;4;;;;11485
15289;Maison;90,32;4;;;;27239
15290;Maison;90,33;4;;;;23465
16989;Appartement;90,33;5;;;;26028
16990;Maison;90,33;5;;;;29253
15291;Appartement;90,34;4;;;;3752
7243;Appartement;90,36;2;;;;372
15292;Appartement;90,36;4;;;;10327
7244;Appartement;90,37;2;;;;3621
15293;Appartement;90,39;4;;;;11539
7245;Appartement;90,40;2;;;;23225
15294;Appartement;90,40;4;;;;3325
16991;Appartement;90,40;5;;;;14374
16992;Maison;90,40;5;;;;18366
15295;Maison;90,41;4;;;;23624
15296;Maison;90,42;4;;;;8698
15297;Appartement;90,43;4;;;;28480
16993;Appartement;90,43;5;;;;27138
15298;Appartement;90,44;4;;;;3753
16994;Appartement;90,44;5;;;;13964
15299;Appartement;90,45;4;;;;16140
15300;Maison;90,47;4;;;;10300
15301;Maison;90,50;4;;;;28335
15302;Appartement;90,51;4;;;;2259
15303;Maison;90,51;4;;;;20165
11748;Appartement;90,52;3;;;;14574
15304;Appartement;90,52;4;;;;20420
11749;Maison;90,53;3;;;;1432
15305;Appartement;90,53;4;;;;12267
15306;Maison;90,53;4;;;;18288
15307;Appartement;90,54;4;;;;500
15308;Appartement;90,55;4;;;;25713
16995;Appartement;90,56;5;;;;27725
11750;Appartement;90,57;3;;;;11579
15309;Maison;90,58;4;;;;11479
16996;Appartement;90,58;5;;;;27399
16997;Maison;90,58;5;;;;2
11751;Appartement;90,59;3;;;;21990
15310;Appartement;90,59;4;;;;39
15311;Maison;90,59;4;;;;29535
15312;Appartement;90,60;4;;;;15125
15313;Maison;90,60;4;;;;15293
16998;Appartement;90,60;5;;;;999
11752;Appartement;90,61;3;;;;14147
11753;Maison;90,61;3;;;;432
15314;Appartement;90,62;4;;;;2988
11754;Appartement;90,63;3;;;;23089
15315;Appartement;90,63;4;;;;5780
16999;Appartement;90,63;5;;;;4855
15316;Appartement;90,65;4;;;;9320
17000;Appartement;90,65;5;;;;22160
15317;Appartement;90,66;4;;;;13665
17001;Appartement;90,67;5;;;;14025
17002;Maison;90,67;5;;;;3005
11755;Appartement;90,70;3;;;;20714
17003;Maison;90,70;5;;;;11261
15318;Maison;90,71;4;;;;4648
15319;Appartement;90,72;4;;;;28140
15320;Maison;90,73;4;;;;13869
15321;Appartement;90,74;4;;;;501
15322;Appartement;90,75;4;;;;22573
15323;Appartement;90,76;4;;;;1906
15324;Maison;90,76;4;;;;22902
15325;Appartement;90,77;4;;;;806
17004;Appartement;90,78;5;;;;3005
15326;Appartement;90,80;4;;;;2577
17005;Appartement;90,81;5;;;;22855
17006;Maison;90,81;5;;;;22635
15327;Appartement;90,82;4;;;;1095
17978;Appartement;90,83;4;50;S;;17152
15328;Appartement;90,83;4;;;;3946
11756;Appartement;90,84;3;;;;14050
11757;Appartement;90,85;3;;;;9595
11758;Appartement;90,86;3;;;;4115
11759;Appartement;90,87;3;;;;28524
15329;Maison;90,87;4;;;;24381
17007;Maison;90,89;5;;;;20802
11760;Appartement;90,90;3;;;;19245
15330;Maison;90,90;4;;;;15733
11761;Appartement;90,92;3;;;;25918
17008;Appartement;90,92;5;;;;17450
17873;Appartement;90,93;4;24;J;;1498
17009;Appartement;90,93;5;;;;17285
15331;Appartement;90,94;4;;;;8166
17010;Maison;90,95;5;;;;24
7246;Appartement;90,96;2;;;;7533
15332;Maison;90,97;4;;;;13408
17011;Appartement;90,97;5;;;;16710
11762;Appartement;90,99;3;;;;28988
17012;Appartement;90,99;5;;;;1909
11792;Appartement;91,00;3;;;;14544
11793;Maison;91,00;3;;;;8910
15398;Appartement;91,00;4;;;;24829
17044;Appartement;91,00;5;;;;9591
17932;Maison;91,01;5;381;S;;14906
11764;Appartement;91,02;3;;;;22373
15335;Appartement;91,02;4;;;;15369
11765;Appartement;91,03;3;;;;678
11766;Maison;91,03;3;;;;16015
15336;Appartement;91,03;4;;;;1501
17015;Maison;91,03;5;;;;7336
15337;Appartement;91,04;4;;;;29427
15338;Appartement;91,05;4;;;;1936
11767;Appartement;91,06;3;;;;834
15339;Appartement;91,06;4;;;;16431
15340;Appartement;91,07;4;;;;7391
11768;Appartement;91,09;3;;;;834
15341;Appartement;91,10;4;;;;11291
11769;Appartement;91,11;3;;;;274
17016;Appartement;91,11;5;;;;27747
15342;Maison;91,12;4;;;;10541
11770;Appartement;91,13;3;;;;9827
11771;Maison;91,13;3;;;;5876
15343;Appartement;91,13;4;;;;13194
15344;Maison;91,13;4;;;;6702
15345;Appartement;91,15;4;;;;17751
15346;Appartement;91,16;4;;;;4215
17017;Appartement;91,17;5;;;;8561
3061;Appartement;91,18;1;;;;2767
11772;Appartement;91,20;3;;;;2481
15347;Appartement;91,20;4;;;;24845
15348;Maison;91,20;4;;;;25666
17018;Maison;91,20;5;;;;26387
7248;Appartement;91,21;2;;;;7422
11773;Appartement;91,21;3;;;;24419
15349;Appartement;91,21;4;;;;20590
15350;Appartement;91,22;4;;;;24247
17019;Appartement;91,22;5;;;;8252
15351;Appartement;91,23;4;;;;26776
17020;Appartement;91,23;5;;;;11007
17021;Appartement;91,24;5;;;;17199
15352;Appartement;91,25;4;;;;23379
15353;Maison;91,25;4;;;;12672
17022;Appartement;91,25;5;;;;2497
17023;Maison;91,25;5;;;;18486
11774;Appartement;91,26;3;;;;10456
15354;Appartement;91,26;4;;;;8587
15355;Appartement;91,27;4;;;;69
17024;Appartement;91,28;5;;;;3648
17025;Appartement;91,29;5;;;;4730
15356;Appartement;91,32;4;;;;19017
15357;Appartement;91,33;4;;;;29895
15358;Appartement;91,34;4;;;;29336
15359;Maison;91,34;4;;;;561
17026;Appartement;91,34;5;;;;21478
17027;Appartement;91,35;5;;;;18862
15360;Appartement;91,36;4;;;;209
15361;Appartement;91,37;4;;;;7052
15362;Appartement;91,39;4;;;;7670
11775;Appartement;91,40;3;;;;161
15363;Appartement;91,41;4;;;;5586
17028;Appartement;91,41;5;;;;5178
15364;Maison;91,42;4;;;;1997
17857;Appartement;91,43;4;207;AG;IMM;11692
15365;Appartement;91,43;4;;;;8164
11776;Appartement;91,44;3;;;;12617
17029;Maison;91,46;5;;;;23686
15366;Maison;91,47;4;;;;9873
11777;Appartement;91,48;3;;;;29123
15367;Maison;91,48;4;;;;22292
15368;Maison;91,49;4;;;;13510
17030;Maison;91,49;5;;;;9117
11778;Appartement;91,50;3;;;;23755
15369;Appartement;91,50;4;;;;7219
17031;Appartement;91,50;5;;;;371
15370;Maison;91,51;4;;;;17676
15371;Appartement;91,53;4;;;;20034
17032;Maison;91,53;5;;;;20695
7249;Appartement;91,54;2;;;;26672
11779;Appartement;91,55;3;;;;22859
15372;Maison;91,55;4;;;;17367
17033;Appartement;91,56;5;;;;18939
11780;Appartement;91,58;3;;;;28836
15373;Appartement;91,58;4;;;;23344
11781;Appartement;91,59;3;;;;4662
17034;Appartement;91,59;5;;;;14200
15374;Maison;91,60;4;;;;5301
15375;Appartement;91,62;4;;;;26513
11782;Appartement;91,64;3;;;;8648
15376;Appartement;91,64;4;;;;17861
15377;Maison;91,65;4;;;;21439
15378;Appartement;91,67;4;;;;15606
11783;Appartement;91,69;3;;;;2757
11784;Appartement;91,72;3;;;;29495
11785;Maison;91,72;3;;;;28746
15379;Appartement;91,74;4;;;;8483
15380;Maison;91,74;4;;;;9323
17035;Appartement;91,74;5;;;;15527
15381;Appartement;91,76;4;;;;2552
15382;Maison;91,76;4;;;;29919
11786;Appartement;91,77;3;;;;4204
11787;Maison;91,77;3;;;;342
15383;Appartement;91,77;4;;;;10839
17036;Appartement;91,77;5;;;;6735
17037;Maison;91,77;5;;;;25066
17647;Maison;91,77;6;;;;2606
15384;Appartement;91,78;4;;;;14595
15385;Appartement;91,79;4;;;;29866
15386;Maison;91,79;4;;;;28267
11788;Appartement;91,80;3;;;;20759
15387;Appartement;91,80;4;;;;22808
17038;Appartement;91,80;5;;;;1493
17039;Appartement;91,81;5;;;;72
15388;Appartement;91,82;4;;;;19711
17040;Maison;91,84;5;;;;10846
15389;Maison;91,85;4;;;;5827
11789;Appartement;91,86;3;;;;3217
15390;Appartement;91,86;4;;;;20193
17041;Appartement;91,86;5;;;;1173
15391;Appartement;91,88;4;;;;26707
15392;Appartement;91,90;4;;;;1533
15393;Maison;91,90;4;;;;1991
11790;Maison;91,91;3;;;;4266
15394;Appartement;91,94;4;;;;25447
15395;Maison;91,95;4;;;;4683
17042;Appartement;91,95;5;;;;7722
15396;Maison;91,96;4;;;;4756
11791;Appartement;91,97;3;;;;18771
15397;Appartement;91,97;4;;;;561
17043;Appartement;91,99;5;;;;21473
17859;Maison;92,00;4;213;S;;6531
15456;Appartement;92,00;4;;;;18966
15457;Maison;92,00;4;;;;29492
17081;Appartement;92,00;5;;;;15648
17082;Maison;92,00;5;;;;1524
15399;Appartement;92,01;4;;;;22942
17045;Appartement;92,01;5;;;;26979
11794;Appartement;92,02;3;;;;16736
15400;Appartement;92,02;4;;;;182
17046;Appartement;92,03;5;;;;29192
15401;Appartement;92,04;4;;;;24219
17047;Appartement;92,04;5;;;;58
11795;Appartement;92,05;3;;;;10767
15402;Appartement;92,05;4;;;;27597
17048;Appartement;92,06;5;;;;13635
15403;Maison;92,07;4;;;;27849
17049;Appartement;92,07;5;;;;18329
15404;Appartement;92,08;4;;;;14779
17050;Appartement;92,09;5;;;;27062
18002;Maison;92,10;5;590;S;;4816
17051;Appartement;92,10;5;;;;28829
11796;Appartement;92,11;3;;;;12813
15405;Appartement;92,12;4;;;;1879
15406;Appartement;92,13;4;;;;20124
15407;Appartement;92,14;4;;;;11300
15408;Appartement;92,15;4;;;;1993
11797;Appartement;92,17;3;;;;23043
15409;Appartement;92,17;4;;;;18629
11798;Appartement;92,19;3;;;;26267
15410;Appartement;92,20;4;;;;3925
15411;Appartement;92,21;4;;;;18103
15412;Maison;92,22;4;;;;3056
15413;Appartement;92,23;4;;;;27765
15414;Maison;92,23;4;;;;20640
17875;Maison;92,24;4;242;S;;27894
15415;Appartement;92,24;4;;;;17787
15416;Maison;92,24;4;;;;21168
17052;Maison;92,24;5;;;;28642
15417;Appartement;92,25;4;;;;3511
15418;Maison;92,25;4;;;;18684
15419;Appartement;92,26;4;;;;20099
17053;Maison;92,27;5;;;;11941
15420;Maison;92,28;4;;;;19052
15421;Appartement;92,29;4;;;;19186
17054;Appartement;92,29;5;;;;22626
3062;Appartement;92,30;1;;;;14925
11799;Appartement;92,30;3;;;;19533
15422;Appartement;92,30;4;;;;6869
11800;Appartement;92,31;3;;;;18025
11801;Appartement;92,33;3;;;;53
15423;Appartement;92,33;4;;;;9847
17943;Maison;92,34;5;401;S;;23148
15424;Appartement;92,34;4;;;;20383
17055;Appartement;92,34;5;;;;1799
11802;Maison;92,36;3;;;;13470
15425;Appartement;92,36;4;;;;25994
15426;Maison;92,37;4;;;;26427
11803;Appartement;92,38;3;;;;18929
17896;Maison;92,39;5;283;S;;28104
15427;Appartement;92,40;4;;;;29559
17056;Maison;92,40;5;;;;28518
7250;Maison;92,41;2;;;;16631
15428;Appartement;92,41;4;;;;24505
15429;Appartement;92,43;4;;;;16559
17057;Appartement;92,43;5;;;;4330
17058;Maison;92,44;5;;;;2803
17867;Maison;92,45;5;232;S;;17306
11804;Appartement;92,45;3;;;;10882
15430;Appartement;92,45;4;;;;16640
17059;Appartement;92,47;5;;;;5443
11805;Appartement;92,48;3;;;;20089
15431;Appartement;92,48;4;;;;20149
15432;Appartement;92,49;4;;;;12692
17850;Appartement;92,50;3;19;S;;15211
15433;Appartement;92,50;4;;;;15895
11806;Appartement;92,51;3;;;;27499
15434;Appartement;92,51;4;;;;28550
17060;Maison;92,51;5;;;;21996
15435;Appartement;92,52;4;;;;29917
17061;Maison;92,53;5;;;;17800
15436;Maison;92,54;4;;;;879
17062;Appartement;92,54;5;;;;13490
15437;Appartement;92,55;4;;;;8958
17063;Appartement;92,56;5;;;;26476
15438;Appartement;92,58;4;;;;17121
17064;Appartement;92,58;5;;;;19650
11807;Appartement;92,59;3;;;;8494
15439;Maison;92,59;4;;;;11834
11808;Appartement;92,60;3;;;;28604
15440;Appartement;92,60;4;;;;1977
17065;Appartement;92,60;5;;;;3163
17066;Maison;92,60;5;;;;26870
17793;Appartement;92,60;9;;;;12575
11809;Appartement;92,61;3;;;;6881
15441;Appartement;92,61;4;;;;3510
15442;Maison;92,61;4;;;;17156
15443;Appartement;92,62;4;;;;15023
11810;Appartement;92,64;3;;;;21888
11811;Maison;92,64;3;;;;972
15444;Appartement;92,64;4;;;;14343
11812;Appartement;92,66;3;;;;177
11813;Maison;92,67;3;;;;23884
15445;Appartement;92,67;4;;;;12012
15446;Appartement;92,68;4;;;;4033
17067;Appartement;92,69;5;;;;27351
15447;Appartement;92,70;4;;;;6934
17068;Appartement;92,70;5;;;;26477
17069;Maison;92,70;5;;;;19323
17070;Appartement;92,71;5;;;;10658
11814;Appartement;92,72;3;;;;22647
15448;Appartement;92,72;4;;;;11392
17071;Appartement;92,72;5;;;;23146
17648;Maison;92,72;6;;;;12569
17072;Appartement;92,73;5;;;;990
17891;Maison;92,76;5;271;S;;5896
17073;Maison;92,76;5;;;;475
15449;Appartement;92,78;4;;;;17073
15450;Maison;92,78;4;;;;215
11815;Appartement;92,80;3;;;;12580
17074;Appartement;92,80;5;;;;20133
7251;Appartement;92,82;2;;;;8671
17075;Appartement;92,82;5;;;;24696
15451;Appartement;92,84;4;;;;20391
17076;Appartement;92,84;5;;;;28991
3063;Appartement;92,85;1;;;;26835
11816;Appartement;92,85;3;;;;182
15452;Appartement;92,87;4;;;;25189
17077;Appartement;92,87;5;;;;4466
15453;Appartement;92,88;4;;;;22426
17078;Appartement;92,89;5;;;;14783
11817;Appartement;92,91;3;;;;905
17079;Appartement;92,91;5;;;;25385
7252;Appartement;92,92;2;;;;8964
17080;Appartement;92,92;5;;;;24942
15454;Maison;92,94;4;;;;7275
11818;Maison;92,95;3;;;;14623
17925;Maison;92,98;6;374;S;;18917
11819;Maison;92,99;3;;;;1169
15455;Appartement;92,99;4;;;;2503
11841;Appartement;93,00;3;;;;10349
11842;Maison;93,00;3;;;;29148
15517;Appartement;93,00;4;;;;19575
15518;Maison;93,00;4;;;;11798
17115;Appartement;93,00;5;;;;18559
15458;Appartement;93,01;4;;;;1557
17083;Appartement;93,01;5;;;;18060
11820;Appartement;93,02;3;;;;1085
15459;Appartement;93,02;4;;;;25852
17084;Appartement;93,02;5;;;;10843
11821;Appartement;93,03;3;;;;10034
15460;Appartement;93,03;4;;;;769
15461;Maison;93,03;4;;;;27626
3064;Appartement;93,04;1;;;;4659
15462;Appartement;93,04;4;;;;6762
11822;Appartement;93,05;3;;;;10452
15463;Maison;93,05;4;;;;18980
15464;Appartement;93,06;4;;;;3989
15465;Appartement;93,07;4;;;;10521
17085;Maison;93,07;5;;;;25721
11823;Appartement;93,09;3;;;;11969
15466;Appartement;93,09;4;;;;608
11824;Appartement;93,10;3;;;;25848
15467;Appartement;93,11;4;;;;1624
15468;Appartement;93,12;4;;;;26680
17086;Appartement;93,12;5;;;;678
17087;Appartement;93,14;5;;;;26753
11825;Maison;93,15;3;;;;14722
15469;Appartement;93,16;4;;;;26992
15470;Maison;93,17;4;;;;3084
11826;Appartement;93,18;3;;;;20971
15471;Maison;93,20;4;;;;18852
17088;Appartement;93,20;5;;;;9684
15472;Maison;93,21;4;;;;18757
11827;Appartement;93,22;3;;;;6668
15473;Appartement;93,22;4;;;;22330
15474;Maison;93,23;4;;;;11555
11828;Appartement;93,24;3;;;;20158
15475;Appartement;93,24;4;;;;26905
17893;Maison;93,25;4;273;S;;26806
15476;Appartement;93,25;4;;;;484
17089;Appartement;93,25;5;;;;2196
15477;Appartement;93,26;4;;;;3163
15478;Maison;93,26;4;;;;22803
17090;Appartement;93,26;5;;;;28147
17091;Appartement;93,27;5;;;;9207
17092;Maison;93,29;5;;;;21809
15479;Appartement;93,30;4;;;;6240
15480;Maison;93,30;4;;;;609
11829;Appartement;93,32;3;;;;268
17093;Appartement;93,32;5;;;;328
15481;Appartement;93,33;4;;;;9706
15482;Appartement;93,34;4;;;;854
15483;Maison;93,34;4;;;;609
17094;Appartement;93,34;5;;;;6805
15484;Appartement;93,35;4;;;;1624
15485;Appartement;93,36;4;;;;2963
17095;Appartement;93,36;5;;;;23205
15486;Appartement;93,37;4;;;;12649
17096;Appartement;93,37;5;;;;10227
15487;Maison;93,38;4;;;;846
15488;Maison;93,39;4;;;;20633
15489;Appartement;93,40;4;;;;12897
11830;Appartement;93,43;3;;;;1157
15490;Appartement;93,43;4;;;;21267
17097;Appartement;93,44;5;;;;28862
15491;Appartement;93,45;4;;;;14154
17098;Appartement;93,46;5;;;;19526
17099;Maison;93,46;5;;;;12719
11831;Appartement;93,47;3;;;;356
11832;Appartement;93,48;3;;;;2704
17100;Maison;93,48;5;;;;27336
17101;Appartement;93,49;5;;;;29613
17102;Maison;93,49;5;;;;22346
17103;Appartement;93,50;5;;;;21698
15492;Appartement;93,52;4;;;;14120
15493;Maison;93,52;4;;;;7539
15494;Appartement;93,54;4;;;;18513
7253;Appartement;93,56;2;;;;10284
17104;Appartement;93,56;5;;;;21931
17105;Appartement;93,57;5;;;;29040
11833;Appartement;93,58;3;;;;4714
15495;Appartement;93,58;4;;;;24371
15496;Maison;93,59;4;;;;2023
11834;Appartement;93,60;3;;;;2485
15497;Appartement;93,60;4;;;;15035
15498;Appartement;93,61;4;;;;11619
15499;Appartement;93,63;4;;;;18342
15500;Appartement;93,65;4;;;;9945
15501;Appartement;93,66;4;;;;25741
17884;Maison;93,67;5;257;S;;25970
11835;Appartement;93,67;3;;;;27711
15502;Maison;93,68;4;;;;658
15503;Appartement;93,69;4;;;;8734
15504;Appartement;93,70;4;;;;29215
17106;Appartement;93,70;5;;;;21265
17922;Maison;93,72;4;357;S;;28656
17107;Appartement;93,72;5;;;;3267
15505;Maison;93,73;4;;;;27426
17108;Maison;93,73;5;;;;7648
15506;Appartement;93,76;4;;;;14564
17109;Appartement;93,77;5;;;;8292
11836;Appartement;93,78;3;;;;24186
15507;Appartement;93,78;4;;;;17690
11837;Maison;93,80;3;;;;19613
11838;Appartement;93,81;3;;;;1921
15508;Appartement;93,82;4;;;;12409
11839;Appartement;93,83;3;;;;5485
15509;Maison;93,84;4;;;;22605
15510;Appartement;93,86;4;;;;9546
17906;Maison;93,88;5;310;S;;14057
11840;Appartement;93,89;3;;;;2352
17110;Appartement;93,89;5;;;;28144
17649;Maison;93,89;6;;;;18601
15511;Appartement;93,91;4;;;;25123
15512;Appartement;93,92;4;;;;3823
17111;Appartement;93,92;5;;;;5862
17112;Maison;93,92;5;;;;20181
15513;Appartement;93,93;4;;;;13738
17113;Maison;93,93;5;;;;22684
15514;Appartement;93,95;4;;;;13334
17114;Appartement;93,95;5;;;;12350
15515;Appartement;93,98;4;;;;10400
15516;Appartement;93,99;4;;;;22713
7261;Appartement;94,00;2;;;;16714
15565;Appartement;94,00;4;;;;10342
17151;Appartement;94,00;5;;;;16504
17152;Maison;94,00;5;;;;27053
15519;Appartement;94,02;4;;;;21684
11843;Appartement;94,05;3;;;;6936
15520;Maison;94,05;4;;;;25851
17116;Appartement;94,05;5;;;;484
7254;Appartement;94,07;2;;;;15980
17117;Maison;94,07;5;;;;1548
17865;Maison;94,08;5;228;S;;11350
7255;Appartement;94,08;2;;;;13069
11844;Appartement;94,08;3;;;;24794
17118;Appartement;94,08;5;;;;20041
7256;Maison;94,09;2;;;;568
15521;Appartement;94,09;4;;;;10154
11845;Appartement;94,10;3;;;;21998
17119;Appartement;94,10;5;;;;5
15522;Maison;94,12;4;;;;11736
17120;Appartement;94,12;5;;;;23880
15523;Appartement;94,13;4;;;;20293
17121;Maison;94,14;5;;;;4561
15524;Appartement;94,15;4;;;;833
17122;Maison;94,15;5;;;;23307
11846;Appartement;94,17;3;;;;25050
17123;Appartement;94,17;5;;;;5
15525;Appartement;94,18;4;;;;16349
15526;Maison;94,19;4;;;;19801
11847;Appartement;94,20;3;;;;15410
15527;Appartement;94,23;4;;;;21355
17124;Appartement;94,24;5;;;;19863
15528;Appartement;94,25;4;;;;7532
15529;Maison;94,25;4;;;;16032
15530;Appartement;94,26;4;;;;25125
17650;Appartement;94,26;6;;;;9130
17911;Maison;94,27;4;337;S;;3062
11848;Appartement;94,27;3;;;;13889
17853;Maison;94,30;4;196;S;;4429
15531;Appartement;94,30;4;;;;7925
15532;Appartement;94,31;4;;;;12284
15533;Appartement;94,32;4;;;;11397
15534;Maison;94,32;4;;;;19149
15535;Appartement;94,33;4;;;;17578
7257;Appartement;94,34;2;;;;17358
17125;Appartement;94,34;5;;;;3959
15536;Appartement;94,35;4;;;;9375
17126;Maison;94,35;5;;;;5604
15537;Appartement;94,36;4;;;;16139
17127;Appartement;94,37;5;;;;9545
7258;Appartement;94,38;2;;;;17270
17936;Maison;94,39;4;396;AG;;472
17128;Appartement;94,39;5;;;;15580
17129;Maison;94,40;5;;;;27225
15538;Appartement;94,41;4;;;;3051
17130;Appartement;94,41;5;;;;17506
15539;Appartement;94,42;4;;;;28602
