mutation_id;num_disposition;date_mutation;valeur_fonciere;local_id
4555;1;13/03/2020;138890;677
4556;1;20/05/2020;138900;13957
4557;1;02/06/2020;138900;1844
4558;2;26/05/2020;1389094;17669
4559;1;08/01/2020;139000;5709
4560;1;10/01/2020;139000;13995
4561;1;16/01/2020;139000;9614
4562;1;22/01/2020;139000;4108
4563;1;23/01/2020;139000;4577
4564;1;28/01/2020;139000;4842
4565;1;29/01/2020;139000;13680
4566;1;31/01/2020;139000;10705
4567;1;03/02/2020;139000;6708
4568;1;06/02/2020;139000;10989
4569;1;07/02/2020;139000;5508
4570;1;12/02/2020;139000;5561
4571;1;15/02/2020;139000;10829
4572;1;17/02/2020;139000;3050
4573;1;18/02/2020;139000;8898
4574;1;19/02/2020;139000;9058
4575;1;20/02/2020;139000;1267
4576;1;21/02/2020;139000;8685
4577;1;24/02/2020;139000;2854
4578;1;27/02/2020;139000;9773
4579;1;28/02/2020;139000;10153
4580;1;11/03/2020;139000;4380
4581;1;12/03/2020;139000;12830
4582;1;13/03/2020;139000;9043
4583;1;17/03/2020;139000;6391
4584;2;18/03/2020;139000;11288
4585;1;19/03/2020;139000;5766
4586;1;25/03/2020;139000;1934
4587;1;08/04/2020;139000;1875
4588;1;22/04/2020;139000;1435
4589;1;13/05/2020;139000;6715
4590;1;15/05/2020;139000;9781
4591;1;18/05/2020;139000;5108
4592;1;19/05/2020;139000;9305
4593;1;20/05/2020;139000;9853
4594;1;25/05/2020;139000;2665
4595;1;26/05/2020;139000;5059
4596;1;27/05/2020;139000;16259
4597;1;28/05/2020;139000;6589
4598;1;29/05/2020;139000;9874
4599;1;02/06/2020;139000;13208
4600;1;09/06/2020;139000;1593
4601;1;10/06/2020;139000;2451
4602;1;13/06/2020;139000;5067
4603;1;15/06/2020;139000;1360
4604;1;17/06/2020;139000;5705
4605;1;19/06/2020;139000;5101
4606;1;23/06/2020;139000;11064
4607;1;26/06/2020;139000;4874
4608;1;27/06/2020;139000;1847
4609;1;29/06/2020;139000;8945
4610;1;14/01/2020;1390000;17092
4611;1;21/02/2020;1390000;12547
4612;1;14/02/2020;139048;12695
4613;1;02/03/2020;139050;13749
4614;1;26/05/2020;139050;5369
4615;1;23/06/2020;139060;11878
4616;1;13/03/2020;139070;2795
4617;1;07/04/2020;139080;1411
4618;1;12/03/2020;139090;3844
4619;1;24/01/2020;139100;1589
4620;1;30/01/2020;139100;460
4621;1;06/03/2020;139100;13002
4622;1;29/05/2020;139100;14499
4623;1;09/06/2020;139100;10009
4624;1;28/02/2020;139130;11706
4625;1;14/02/2020;139272,2;9789
4626;1;24/01/2020;139300;1403
4627;1;27/01/2020;139300;1257
4628;1;05/06/2020;139350;9946
4629;1;31/01/2020;139400;3837
4630;1;11/02/2020;139400;10933
4631;1;03/04/2020;139400;9478
4632;1;12/06/2020;139430;5477
4633;1;28/05/2020;139480;1028
4634;1;20/01/2020;139500;9828
4635;1;28/01/2020;139500;12812
4636;1;01/02/2020;139500;2440
4637;1;11/03/2020;139500;4397
4638;1;30/03/2020;139500;4907
4639;1;30/04/2020;139500;1419
4640;1;14/05/2020;139500;2910
4641;1;20/05/2020;139500;10014
4642;1;25/05/2020;139500;5550
4643;1;26/05/2020;139500;2579
4644;1;29/05/2020;139500;7282
4645;1;03/06/2020;139500;1190
4646;1;04/06/2020;139500;6326
4647;1;15/06/2020;139550;10709
4648;1;13/05/2020;139600;3953
4649;1;26/06/2020;139600;11900
4650;1;08/01/2020;139650;2128
4651;1;13/02/2020;139650;9751
4652;1;14/01/2020;139700;9250
4653;1;19/02/2020;139700;10142
4654;1;10/01/2020;139750;6366
4655;1;11/06/2020;139780;10228
4656;1;16/01/2020;139800;14313
4657;1;25/05/2020;139800;8665
4658;1;18/06/2020;139800;4934
4659;1;30/04/2020;139853;7327
4660;1;02/01/2020;139900;516
4661;1;29/01/2020;139900;14748
4662;1;03/04/2020;139900;8845
4663;1;07/05/2020;139900;16976
4664;1;11/05/2020;139900;2150
4665;1;12/05/2020;139900;1547
4666;1;20/05/2020;139900;4249
4667;1;22/05/2020;139900;4842
4668;1;06/06/2020;139900;5424
4669;1;15/06/2020;139900;16717
4670;1;02/03/2020;1399000;17711
4671;1;30/04/2020;139990;16971
4672;1;31/01/2020;14000;2075
4673;1;26/02/2020;14000;2492
4674;1;28/02/2020;14000;4953
4675;1;04/04/2020;14000;2222
4676;1;08/06/2020;14000;138
4677;1;02/01/2020;140000;5961
4678;1;03/01/2020;140000;13693
4679;1;07/01/2020;140000;9378
4680;1;10/01/2020;140000;13293
4681;1;20/01/2020;140000;3598
4682;1;21/01/2020;140000;14879
4683;1;23/01/2020;140000;801
4684;1;24/01/2020;140000;9792
4685;1;27/01/2020;140000;1452
4686;1;28/01/2020;140000;4111
4687;1;30/01/2020;140000;4962
4688;1;31/01/2020;140000;6742
4689;1;04/02/2020;140000;12943
4690;1;05/02/2020;140000;7839
4691;1;06/02/2020;140000;826
4692;1;10/02/2020;140000;14854
4693;1;12/02/2020;140000;8324
4694;1;13/02/2020;140000;3039
4695;1;14/02/2020;140000;6950
4696;1;17/02/2020;140000;1246
4697;1;18/02/2020;140000;8531
4698;1;19/02/2020;140000;13619
4699;1;20/02/2020;140000;13930
4700;1;21/02/2020;140000;13379
4701;1;24/02/2020;140000;10696
4702;1;26/02/2020;140000;5519
4703;1;27/02/2020;140000;1246
4704;1;28/02/2020;140000;6196
4705;1;02/03/2020;140000;4830
4706;1;03/03/2020;140000;10546
4707;1;04/03/2020;140000;10362
4708;1;05/03/2020;140000;8599
4709;1;09/03/2020;140000;12868
4710;1;10/03/2020;140000;4025
4711;1;11/03/2020;140000;10616
4712;1;12/03/2020;140000;12088
4713;1;13/03/2020;140000;8780
4714;1;17/03/2020;140000;8846
4715;1;18/03/2020;140000;10020
4716;1;23/03/2020;140000;7340
4717;1;27/03/2020;140000;4688
4718;1;31/03/2020;140000;2691
4719;1;01/04/2020;140000;12775
4720;1;08/04/2020;140000;5013
4721;1;14/04/2020;140000;5084
4722;1;17/04/2020;140000;4849
4723;1;21/04/2020;140000;14750
4724;1;22/04/2020;140000;5074
4725;1;23/04/2020;140000;5860
4726;1;27/04/2020;140000;3821
4727;1;30/04/2020;140000;5873
4728;1;04/05/2020;140000;14294
4729;1;05/05/2020;140000;9539
4730;1;06/05/2020;140000;5695
4731;1;12/05/2020;140000;13455
4732;1;14/05/2020;140000;6420
4733;1;15/05/2020;140000;8182
4734;1;16/05/2020;140000;2527
4735;1;18/05/2020;140000;7910
4736;1;19/05/2020;140000;4267
4737;1;20/05/2020;140000;871
4738;2;20/05/2020;140000;463
4739;1;22/05/2020;140000;6109
4740;1;23/05/2020;140000;14472
4741;1;25/05/2020;140000;5587
4742;1;26/05/2020;140000;5161
4743;1;27/05/2020;140000;6077
4744;1;28/05/2020;140000;5748
4745;1;29/05/2020;140000;14626
4746;1;30/05/2020;140000;15049
4747;1;02/06/2020;140000;5422
4748;1;03/06/2020;140000;810
4749;1;04/06/2020;140000;8938
4750;1;05/06/2020;140000;5164
4751;1;08/06/2020;140000;6118
4752;1;09/06/2020;140000;8985
4753;1;10/06/2020;140000;10916
4754;1;11/06/2020;140000;758
4755;1;12/06/2020;140000;4073
4756;1;15/06/2020;140000;5750
4757;1;16/06/2020;140000;1405
4758;1;17/06/2020;140000;13067
4759;1;18/06/2020;140000;4373
4760;1;19/06/2020;140000;5838
4761;1;22/06/2020;140000;4960
4762;1;23/06/2020;140000;11798
4763;1;25/06/2020;140000;13208
4764;1;26/06/2020;140000;14259
4765;1;29/06/2020;140000;1680
4766;1;30/06/2020;140000;15293
4767;1;06/01/2020;1400000;17788
4768;1;03/03/2020;1400000;17384
4769;1;06/03/2020;1400000;17568
4770;1;11/03/2020;1400000;12312
4771;1;14/05/2020;1400000;16317
4772;1;20/05/2020;1400000;12217
4773;1;16/06/2020;1400000;11987
4774;1;04/06/2020;140060;15167
4775;1;31/03/2020;140065;13626
4776;1;29/01/2020;140075;1591
4777;1;10/06/2020;1400880;17675
4778;1;26/02/2020;140100;428
4779;1;03/02/2020;140125;17129
4780;1;06/03/2020;140140;8237
4781;1;28/02/2020;140150;10064
4782;1;19/03/2020;140160;5928
4783;1;22/01/2020;140200;3983
4784;1;02/03/2020;140200;781
4785;1;28/05/2020;140200;13200
4786;1;28/05/2020;1402000;12152
4787;1;12/05/2020;140220;1937
4788;1;27/05/2020;140260;787
4789;1;11/01/2020;140280;513
4790;1;19/06/2020;140300;12880
4791;1;30/06/2020;140340;827
4792;1;19/03/2020;140368;1613
4793;1;17/02/2020;1403850;12367
4794;1;09/01/2020;140400;550
4795;1;29/05/2020;140400;9927
4796;1;23/01/2020;140500;4950
4797;1;30/01/2020;140500;14188
4798;1;31/01/2020;140500;12532
4799;1;03/02/2020;140500;10375
4800;1;12/02/2020;140500;5088
4801;1;03/06/2020;140500;14558
4802;1;04/06/2020;140500;4986
4803;1;30/06/2020;140500;5465
4804;1;28/01/2020;1405000;16279
4805;1;27/05/2020;140540;14144
4806;1;09/01/2020;140600;7067
4807;1;06/03/2020;140600;2181
4808;1;03/04/2020;140600;7722
4809;1;27/05/2020;140600;4908
4810;1;19/05/2020;140605;4253
4811;1;13/01/2020;140650;751
4812;1;24/02/2020;140670;9680
4813;1;25/06/2020;1407000;7370
4814;1;28/02/2020;1407450;15765
4815;1;04/02/2020;140800;685
4816;1;27/01/2020;1408000;12223
4817;1;21/01/2020;1408900;7458
4818;1;07/02/2020;140950;13471
4819;1;05/06/2020;140950;5455
4820;1;14/02/2020;1409600;11423
4821;1;17/06/2020;140975;144
4822;1;03/01/2020;141000;1903
4823;1;08/01/2020;141000;12787
4824;1;10/01/2020;141000;8090
4825;1;21/01/2020;141000;10193
4826;1;29/01/2020;141000;8682
4827;1;03/02/2020;141000;2904
4828;1;04/02/2020;141000;1302
4829;1;06/02/2020;141000;4412
4830;1;12/02/2020;141000;8515
4831;1;14/02/2020;141000;15387
4832;1;18/02/2020;141000;188
4833;1;20/02/2020;141000;16909
4834;1;21/02/2020;141000;257
4835;1;05/03/2020;141000;6163
4836;1;11/03/2020;141000;1904
4837;1;17/03/2020;141000;5393
4838;1;26/03/2020;141000;13970
4839;1;31/03/2020;141000;9823
4840;1;03/04/2020;141000;4614
4841;1;04/05/2020;141000;3339
4842;1;06/05/2020;141000;6079
4843;1;12/05/2020;141000;10285
4844;1;14/05/2020;141000;8127
4845;1;15/05/2020;141000;10523
4846;1;18/05/2020;141000;6769
4847;1;20/05/2020;141000;6586
4848;1;25/05/2020;141000;4756
4849;1;26/05/2020;141000;13550
4850;1;28/05/2020;141000;4249
4851;1;10/06/2020;141000;12842
4852;1;11/06/2020;141000;11022
4853;1;16/06/2020;141000;1344
4854;1;18/06/2020;141000;5080
4855;1;26/06/2020;141000;8880
4856;1;31/01/2020;141020;1716
4857;1;09/04/2020;1411000;17606
4858;1;10/03/2020;141130;15210
4859;1;10/01/2020;141150;14949
4860;1;05/03/2020;141178;5913
4861;1;19/02/2020;141200;13307
4862;1;28/04/2020;141216;1909
4863;1;19/06/2020;141231;705
4864;1;08/06/2020;141238;1973
4865;1;14/02/2020;141240;6239
4866;1;22/01/2020;141250;1257
4867;1;18/05/2020;141300;9505
4868;1;26/05/2020;141300;10375
4869;1;14/02/2020;141310;1033
4870;1;23/01/2020;141400;6159
4871;1;26/06/2020;141400;2193
4872;1;15/06/2020;141420;4780
4873;1;19/06/2020;141460;10157
4874;1;21/01/2020;141500;1410
4875;1;20/02/2020;141500;8403
4876;1;21/02/2020;141500;6898
4877;1;02/03/2020;141500;8437
4878;1;06/03/2020;141500;8891
4879;1;12/03/2020;141500;9804
4880;1;13/05/2020;141500;9227
4881;1;26/05/2020;141500;11077
4882;1;28/05/2020;141500;13447
4883;1;29/05/2020;141500;5687
4884;1;05/06/2020;141500;13032
4885;1;12/06/2020;141500;9225
4886;1;26/06/2020;141500;7911
4887;1;14/02/2020;141550;3568
4888;1;12/03/2020;141550;3928
4889;1;20/03/2020;141550;5337
4890;1;16/03/2020;141575;9558
4891;1;31/01/2020;141600;9257
4892;1;08/01/2020;141650;11111
4893;1;14/03/2020;141670;8488
4894;1;05/05/2020;141700;5384
4895;1;15/04/2020;141750;4817
4896;1;18/05/2020;141750;2182
4897;1;14/05/2020;1417500;11192
4898;1;14/02/2020;141790;1195
4899;1;25/02/2020;141800;9765
4900;1;05/03/2020;141800;13312
4901;1;16/03/2020;141800;2145
4902;1;19/05/2020;141870;5224
4903;1;10/01/2020;141900;12927
4904;1;06/03/2020;141915;7542
4905;1;24/01/2020;141920;1480
4906;1;31/01/2020;141920;1574
4907;1;19/02/2020;141950;10143
4908;1;18/05/2020;141950;10889
4909;1;03/01/2020;142000;17548
4910;1;08/01/2020;142000;9321
4911;1;09/01/2020;142000;839
4912;1;27/01/2020;142000;9030
4913;1;28/01/2020;142000;8185
4914;1;29/01/2020;142000;4979
4915;1;30/01/2020;142000;1121
4916;1;31/01/2020;142000;1273
4917;1;04/02/2020;142000;4416
4918;1;07/02/2020;142000;15443
4919;1;14/02/2020;142000;16959
4920;1;15/02/2020;142000;14146
4921;1;19/02/2020;142000;5882
4922;1;20/02/2020;142000;7122
4923;1;21/02/2020;142000;5415
4924;1;24/02/2020;142000;14061
4925;1;25/02/2020;142000;14252
4926;1;26/02/2020;142000;4399
4927;1;27/02/2020;142000;3927
4928;1;03/03/2020;142000;8183
4929;1;06/03/2020;142000;1735
4930;1;09/03/2020;142000;6271
4931;1;10/03/2020;142000;6178
4932;1;11/03/2020;142000;8292
4933;1;12/03/2020;142000;7807
4934;1;13/03/2020;142000;1479
4935;1;16/03/2020;142000;4355
4936;1;20/03/2020;142000;5015
4937;1;30/03/2020;142000;4030
4938;1;01/04/2020;142000;4953
4939;1;10/04/2020;142000;8833
4940;1;15/04/2020;142000;13452
4941;1;16/04/2020;142000;2416
4942;1;17/04/2020;142000;1203
4943;1;24/04/2020;142000;5260
4944;1;27/04/2020;142000;7541
4945;1;30/04/2020;142000;5247
4946;1;07/05/2020;142000;4128
4947;1;12/05/2020;142000;8186
4948;1;13/05/2020;142000;9989
4949;1;14/05/2020;142000;4032
4950;1;15/05/2020;142000;8969
4951;1;18/05/2020;142000;8870
4952;1;19/05/2020;142000;13140
4953;1;20/05/2020;142000;2040
4954;1;26/05/2020;142000;3969
4955;1;27/05/2020;142000;16836
4956;1;29/05/2020;142000;9215
4957;1;05/06/2020;142000;15215
4958;1;09/06/2020;142000;9677
4959;1;10/06/2020;142000;16893
4960;1;11/06/2020;142000;3769
4961;1;12/06/2020;142000;8638
4962;1;15/06/2020;142000;2629
4963;1;17/06/2020;142000;13988
4964;1;19/06/2020;142000;5156
4965;1;25/06/2020;142000;5828
4966;1;26/06/2020;142000;9514
4967;1;24/01/2020;1420000;6475
4968;1;10/02/2020;1420000;12327
4969;1;05/03/2020;1420000;15903
4970;1;13/03/2020;1420000;11710
4971;1;07/01/2020;142040;4764
4972;1;03/01/2020;142100;10619
4973;1;18/05/2020;142100;4042
4974;1;25/06/2020;142180;5081
4975;1;06/01/2020;142200;10048
4976;1;31/01/2020;142200;2070
4977;1;11/05/2020;142200;13741
4978;1;09/03/2020;1422200;17437
4979;1;27/03/2020;142300;6310
4980;1;11/06/2020;142300;6999
4981;1;26/02/2020;142360;14134
4982;1;15/05/2020;142360;3844
4983;1;26/05/2020;142380;5618
4984;1;27/03/2020;142400;9733
4985;1;05/06/2020;142400;1123
4986;1;19/06/2020;142450;5372
4987;1;29/06/2020;142450;839
4988;1;10/01/2020;142500;3828
4989;1;17/01/2020;142500;7760
4990;1;29/01/2020;142500;5181
4991;1;31/01/2020;142500;16548
4992;1;18/02/2020;142500;8646
4993;1;20/02/2020;142500;5062
4994;1;28/02/2020;142500;5331
4995;1;03/03/2020;142500;6012
4996;1;12/03/2020;142500;8933
4997;1;14/05/2020;142500;16499
4998;1;19/05/2020;142500;3957
4999;1;27/05/2020;142500;14761
5000;1;15/06/2020;142500;5447
5001;1;18/06/2020;142500;9754
5002;1;26/06/2020;142500;3798
5003;1;18/02/2020;1425000;14857
5004;1;12/03/2020;142590;5596
5005;1;27/01/2020;1425900;12340
5006;1;19/05/2020;142600;9535
5007;1;16/06/2020;142600;11972
5008;1;09/06/2020;142620;4490
5009;1;16/01/2020;142641;8100
5010;1;03/03/2020;142650;5502
5011;1;04/06/2020;142656;69
5012;1;27/03/2020;142670;14085
5013;1;28/01/2020;142700;2091
5014;1;28/05/2020;142700;6317
5015;1;13/03/2020;142718;5114
5016;1;22/05/2020;142730;10476
5017;1;17/02/2020;142900;14113
5018;1;23/04/2020;142900;6831
5019;1;09/01/2020;142950;14078
5020;1;26/06/2020;142950;9936
5021;1;13/02/2020;142955;17659
5022;1;09/01/2020;143000;9215
5023;1;14/01/2020;143000;13403
5024;1;15/01/2020;143000;8540
5025;1;17/01/2020;143000;14609
5026;1;24/01/2020;143000;5146
5027;1;29/01/2020;143000;1119
5028;1;30/01/2020;143000;10819
5029;1;31/01/2020;143000;9872
5030;1;04/02/2020;143000;9540
5031;1;11/02/2020;143000;14822
5032;1;12/02/2020;143000;4340
5033;1;13/02/2020;143000;5292
5034;1;14/02/2020;143000;5373
5035;1;17/02/2020;143000;5341
5036;1;20/02/2020;143000;4680
5037;1;26/02/2020;143000;9469
5038;1;02/03/2020;143000;5604
5039;1;04/03/2020;143000;341
5040;1;10/03/2020;143000;2757
5041;1;13/03/2020;143000;4937
5042;1;17/03/2020;143000;10213
5043;1;18/03/2020;143000;8719
5044;1;30/04/2020;143000;9600
5045;1;07/05/2020;143000;8933
5046;1;14/05/2020;143000;5836
5047;1;15/05/2020;143000;5750
5048;1;19/05/2020;143000;5292
5049;1;20/05/2020;143000;11003
5050;1;25/05/2020;143000;10866
5051;1;26/05/2020;143000;4199
5052;1;27/05/2020;143000;3360
5053;1;29/05/2020;143000;5178
5054;1;03/06/2020;143000;5661
5055;1;04/06/2020;143000;4827
5056;1;05/06/2020;143000;5487
5057;1;09/06/2020;143000;1244
5058;1;15/06/2020;143000;2481
5059;1;19/06/2020;143000;3532
5060;1;25/06/2020;143000;5383
5061;1;30/06/2020;143000;1012
5062;1;24/01/2020;1430000;17483
5063;1;29/01/2020;1430000;12571
5064;1;31/01/2020;1430000;11651
5065;1;04/05/2020;143050;658
5066;1;14/02/2020;143100;5018
5067;1;16/04/2020;143100;1454
5068;1;21/01/2020;1431000;16253
5069;1;20/04/2020;143154;10175
5070;1;27/04/2020;143200;5051
5071;1;19/06/2020;143200;2357
5072;1;07/02/2020;143235;16507
5073;1;30/04/2020;143250;1172
5074;1;29/05/2020;143250;4989
5075;1;07/01/2020;143300;14627
5076;1;23/01/2020;1433020;16415
5077;1;19/02/2020;143312;5955
5078;1;19/05/2020;1433350;13878
5079;1;31/01/2020;143400;15271
5080;1;12/03/2020;143400;7699
5081;1;18/05/2020;143400;5833
5082;1;20/05/2020;143400;14376
5083;1;22/06/2020;143450;3196
5084;1;16/01/2020;143500;1343
5085;1;17/01/2020;143500;6561
5086;1;20/02/2020;143500;5771
5087;1;07/03/2020;143500;14477
5088;1;20/03/2020;143500;1249
5089;1;30/04/2020;143500;16661
5090;1;15/05/2020;143500;4853
5091;1;20/05/2020;143500;9564
5092;1;29/05/2020;143500;10311
5093;1;15/06/2020;143500;8673
5094;1;18/06/2020;143500;352
5095;1;26/06/2020;143500;14453
5096;1;30/06/2020;143500;6431
5097;1;12/06/2020;1435000;12255
5098;1;19/03/2020;143518;514
5099;1;05/02/2020;143600;10752
5100;1;25/02/2020;143600;16164
5101;1;15/05/2020;143660;6958
5102;1;28/05/2020;143700;9561
5103;1;21/02/2020;143730;10183
5104;1;09/03/2020;143790;3384
5105;1;04/02/2020;143810;7220
5106;1;16/05/2020;143820;3807
5107;1;07/02/2020;143850;7256
5108;1;06/03/2020;143850;7913
5109;1;06/03/2020;1438700;11867
5110;1;28/04/2020;1439000;16215
5111;1;15/01/2020;143970;9643
5112;1;27/02/2020;1439900;12286
5113;1;06/01/2020;144000;7624
5114;1;10/01/2020;144000;10360
5115;1;11/01/2020;144000;9468
5116;1;13/01/2020;144000;8193
5117;1;16/01/2020;144000;9344
5118;1;17/01/2020;144000;5070
5119;1;20/01/2020;144000;650
5120;1;21/01/2020;144000;1211
5121;1;29/01/2020;144000;16698
5122;1;30/01/2020;144000;17784
5123;1;31/01/2020;144000;4546
5124;1;03/02/2020;144000;9407
5125;1;04/02/2020;144000;5331
5126;1;06/02/2020;144000;5173
5127;1;10/02/2020;144000;8826
5128;1;17/02/2020;144000;10176
5129;1;20/02/2020;144000;5153
5130;1;21/02/2020;144000;5334
5131;1;24/02/2020;144000;10206
5132;1;02/03/2020;144000;10217
5133;1;04/03/2020;144000;14494
5134;1;06/03/2020;144000;4353
5135;1;09/03/2020;144000;10304
5136;1;10/03/2020;144000;405
5137;1;25/03/2020;144000;9789
5138;1;10/04/2020;144000;10373
5139;1;24/04/2020;144000;4100
5140;1;29/04/2020;144000;15754
5141;1;04/05/2020;144000;9196
5142;1;12/05/2020;144000;9692
5143;1;15/05/2020;144000;8682
5144;1;20/05/2020;144000;3870
5145;1;25/05/2020;144000;3997
5146;1;26/05/2020;144000;7141
5147;1;28/05/2020;144000;6464
5148;1;02/06/2020;144000;10619
5149;1;09/06/2020;144000;15808
5150;1;10/06/2020;144000;4918
5151;1;12/06/2020;144000;4139
5152;1;26/06/2020;144000;12743
5153;1;26/02/2020;1440000;7412
5154;1;16/05/2020;1440000;15445
5155;1;06/02/2020;144090;9250
5156;1;16/01/2020;144100;9234
5157;1;17/06/2020;1441000;7380
5158;1;30/04/2020;1441700;17223
5159;1;12/06/2020;144231;712
5160;1;11/06/2020;144250;10187
5161;1;28/04/2020;144270;8718
5162;1;09/01/2020;144300;17416
5163;1;11/02/2020;144300;14398
5164;1;07/01/2020;144310;4615
5165;1;13/01/2020;144320;5853
5166;1;15/01/2020;144400;1449
5167;1;23/01/2020;144400;7716
5168;1;05/06/2020;144400;5250
5169;1;16/03/2020;1444100;216
5170;1;30/01/2020;144420;2074
5171;1;16/03/2020;144450;10434
5172;1;20/01/2020;144452,88;5604
5173;1;14/01/2020;144500;9229
5174;1;24/01/2020;144500;6077
5175;1;03/02/2020;144500;5251
5176;1;18/02/2020;144500;10387
5177;1;27/02/2020;144500;10490
5178;1;18/05/2020;144500;9669
5179;1;04/06/2020;144500;4284
5180;1;11/06/2020;144500;3918
5181;1;19/06/2020;144500;5208
5182;1;15/05/2020;1445000;16602
5183;1;30/01/2020;144600;8435
5184;1;04/03/2020;144600;5150
5185;1;13/03/2020;144600;5790
5186;1;13/05/2020;144600;11642
5187;1;24/04/2020;14470;1027
5188;1;30/01/2020;144700;4146
5189;1;27/02/2020;144700;9789
5190;1;13/01/2020;144758;13295
5191;1;26/02/2020;144800;1782
5192;1;26/02/2020;144900;6258
5193;1;28/02/2020;144900;4937
5194;1;19/06/2020;144926;9717
5195;1;11/02/2020;1449275;11920
5196;1;06/01/2020;144950;9959
5197;1;08/06/2020;144990;5477
5198;1;07/02/2020;14500;612
5199;1;02/01/2020;145000;3171
5200;1;03/01/2020;145000;4419
5201;1;06/01/2020;145000;6260
5202;1;07/01/2020;145000;1168
5203;1;08/01/2020;145000;5567
5204;1;11/01/2020;145000;5808
5205;1;14/01/2020;145000;13225
5206;1;15/01/2020;145000;10212
5207;1;17/01/2020;145000;1395
5208;1;22/01/2020;145000;794
5209;1;23/01/2020;145000;9584
5210;1;29/01/2020;145000;5223
5211;1;30/01/2020;145000;1492
5212;1;03/02/2020;145000;9253
5213;1;07/02/2020;145000;5365
5214;1;10/02/2020;145000;17046
5215;1;11/02/2020;145000;1152
5216;1;13/02/2020;145000;5218
5217;1;14/02/2020;145000;9530
5218;1;18/02/2020;145000;2006
5219;1;19/02/2020;145000;13939
5220;1;21/02/2020;145000;778
5221;1;26/02/2020;145000;2157
5222;1;28/02/2020;145000;710
5223;1;02/03/2020;145000;2952
5224;1;03/03/2020;145000;4
5225;1;05/03/2020;145000;9664
5226;1;10/03/2020;145000;9458
5227;1;12/03/2020;145000;1599
5228;1;13/03/2020;145000;9606
5229;1;17/03/2020;145000;10455
5230;1;26/03/2020;145000;4161
5231;1;27/03/2020;145000;8688
5232;1;30/03/2020;145000;1302
5233;1;03/04/2020;145000;5414
5234;1;09/04/2020;145000;1808
5235;1;10/04/2020;145000;10161
5236;1;17/04/2020;145000;9798
5237;1;24/04/2020;145000;5577
5238;1;28/04/2020;145000;4388
5239;1;30/04/2020;145000;9983
5240;1;04/05/2020;145000;6878
5241;1;05/05/2020;145000;1891
5242;1;11/05/2020;145000;5460
5243;1;12/05/2020;145000;7830
5244;1;14/05/2020;145000;4269
5245;1;15/05/2020;145000;13214
5246;1;16/05/2020;145000;7350
5247;1;20/05/2020;145000;10211
5248;1;22/05/2020;145000;13917
5249;1;25/05/2020;145000;11052
5250;1;26/05/2020;145000;1804
5251;1;27/05/2020;145000;6241
5252;1;28/05/2020;145000;15949
5253;1;29/05/2020;145000;8041
5254;1;30/05/2020;145000;14395
5255;1;02/06/2020;145000;9476
5256;1;03/06/2020;145000;1331
5257;1;05/06/2020;145000;9467
5258;1;06/06/2020;145000;7935
5259;1;08/06/2020;145000;5747
5260;1;09/06/2020;145000;9226
5261;1;10/06/2020;145000;5924
5262;1;12/06/2020;145000;5421
5263;1;15/06/2020;145000;9200
5264;1;16/06/2020;145000;4116
5265;1;17/06/2020;145000;1442
5266;1;18/06/2020;145000;8148
5267;1;19/06/2020;145000;841
5268;1;23/06/2020;145000;5949
5269;1;24/06/2020;145000;9184
5270;1;25/06/2020;145000;6340
5271;1;26/06/2020;145000;4971
5272;1;29/06/2020;145000;8901
5273;1;30/06/2020;145000;13368
5274;1;17/03/2020;1450000;16313
5275;1;30/04/2020;1450000;7566
5276;1;03/06/2020;1450000;7417
5277;1;29/05/2020;145050;9482
5278;1;10/01/2020;145100;4733
5279;1;22/05/2020;145100;5815
5280;1;06/05/2020;145145;6041
5281;1;25/05/2020;145150;4823
5282;1;03/02/2020;145250;94
5283;1;30/04/2020;145300;10227
5284;1;06/06/2020;145300;4214
5285;1;27/03/2020;145350;4652
5286;1;14/05/2020;145350;5277
5287;1;16/03/2020;145370;855
5288;1;07/02/2020;145383;1476
5289;1;29/06/2020;145400;7711
5290;1;05/06/2020;145450;11225
5291;1;24/01/2020;145500;5699
5292;1;06/02/2020;145500;5720
5293;1;07/02/2020;145500;8260
5294;1;06/03/2020;145500;5683
5295;1;02/04/2020;145500;9272
5296;1;12/05/2020;145500;2307
5297;1;05/06/2020;145500;9548
5298;1;08/06/2020;145500;5801
5299;1;26/06/2020;145500;8356
5300;1;29/05/2020;145550;8644
5301;1;10/06/2020;145575;6897
5302;1;29/06/2020;145600;14924
5303;1;16/01/2020;145650;849
5304;1;28/02/2020;145655;3505
5305;1;24/02/2020;145700;9534
5306;1;12/03/2020;145700;5144
5307;1;10/01/2020;145750;10237
5308;1;22/06/2020;145750;1409
5309;1;20/01/2020;145800;3736
5310;1;31/01/2020;145800;14107
5311;1;04/02/2020;145800;6568
5312;1;21/02/2020;145800;5831
5313;1;27/03/2020;145800;7726
5314;1;11/05/2020;145800;7748
5315;1;08/06/2020;145800;10513
5316;1;03/03/2020;145825;10839
5317;1;29/05/2020;145850;11168
5318;1;09/04/2020;145900;2285
5319;1;17/04/2020;145990;6353
5320;1;10/06/2020;145990;4590
5321;1;08/04/2020;145992,38;9967
5322;1;03/01/2020;146000;5797
5323;1;17/01/2020;146000;10329
5324;1;20/01/2020;146000;9735
5325;1;21/01/2020;146000;2168
5326;1;22/01/2020;146000;9981
5327;1;24/01/2020;146000;3661
5328;1;28/01/2020;146000;6281
5329;1;30/01/2020;146000;10236
